No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
29,Paweł .🇨🇦.🇵🇱.,"@EmiliaPob @JHarlukowicz @OnetWiadomosci Strasznie to zawiłe...
Pan Jerzy miał przekazać mieszkanie nawrockiemu za pomoc. 
Później czytamy, że nawracki stał się właścicielem, ale dysponentem jest Jerzy. 
Ktoś kto ma się opiekować osobą, 
nie wie co z tą osobą się dzieje...  hmm 🤔
Więdząc o innych jego trupach, grubo.. https://t.co/nBaqAfuFZT",Sun May 04 19:59:05 +0000 2025,14,370,3552
30,Mala Gala,"Tomasz Wróblewski:
""Niezależnie od tego, kto zostanie prezydentem – Trzaskowski czy Nawrocki – Polska zmieni się radykalnie""

zresztą posłuchajcie sobie sami..

https://t.co/CUEy1ABTv3",Mon May 05 22:25:34 +0000 2025,0,0,7
31,Polish Pizza🇵🇱✈️🌍,"Niemiec płakał jak sprzedawał
=&gt;Gdyby Pizza kupił dawno darmo działkę za50tyś bo sąsiad chciał kupić auto to teraz bylo by 0.5mln
=&gt;MARKI W REKLAMÓWCE NA MIESZKANIE tuska KTOŚ PAMIĘTA? @Cenckiewicz @michalrachon @mario_kozlo @drRafalBrzeski @GadowskiWitold
https://t.co/ebjEqCGaLH",Mon May 05 23:21:49 +0000 2025,1,1,57
32,wajdelotka perfect stranger,@AnnaCzerwonka1 @czardam @spalinskipatryk @NawrockiKn Po co panu Jerzemu mieszkanie skoro mieszka w DPS? Po co nawrockiemu mieszkanie skoro w nim nie zamieszka?,Mon May 05 22:25:37 +0000 2025,0,0,5
33,Magdalena 🐺🇵🇱,"@WiolaPaprocka @trzaskowski_ Pan Nawrocki zapłacił za mieszkanie, opłaca dożywotnio to mieszkanie, nie korzysta z tego mieszkania i nie ma do niego kluczy. Starszy człowiek trafił do DPS na wniosek DPS i ma opiekę. Pan Nawrocki wykazał to w oświadczeniu majątkowym. Dlaczego więc uśmierciliście Pana Jerzego?",Mon May 05 12:04:10 +0000 2025,19,295,3887
34,Sławomir Mentzen,"Nawrocki może nie był wcześniej politykiem, ale pokazał, że świetnie się w tym zawodzie odnajdzie.

W czasie gdy był radnym jednej z gdańskich dzielnic, wszedł układ ze starszym, samotnym i schorowanym mężczyzną, który się pewnie do niego zgłosił po pomoc.

Jerzy Ż. miał prawo do",Mon May 05 15:10:01 +0000 2025,1607,9857,1103039
35,Jerzy,Proszę nie zapominać o pomocy.,Mon May 05 22:42:48 +0000 2025,0,0,26
36,Fox Mulder,@NawrockiKn Pan Jerzy samotnie czeka w DPS podczas gdy pan pławi się w luksusach i kłamie na temat posiadania jednego mieszkania. Gdzie ma pan godność?! Proszę oddać mieszkanie panu Jerzemu!,Mon May 05 06:25:26 +0000 2025,18,659,13608
37,Szarapolka Ewa,"Pan Nawrocki chwali się, że płaci za swoje mieszkanie, które przejął od p. Jerzego  w zamian za dożywotnią opiekę, tymczasem miasto opłaca rocznie 100 tys za pobyt Jerzego w DPS.
Wy też czujecie się bohaterami, że płacicie za swoje mieszkanie?",Mon May 05 10:53:37 +0000 2025,20,718,5216
38,DJ Vans,"Jedni wciskają seniorom magiczne garnki, inni wyciskają mieszkania a ich samych wciskają do DPS.
Ciężko być starym człowiekiem w Polsce.",Mon May 05 22:20:40 +0000 2025,0,0,20
39,Agnieszka Pomaska,"Pan Karol nie ma kluczy do tego mieszkania, więc Pan Karol uważa sprawę za zamkniętą. To po kolei⤵️
1. W 2011 Pan Jerzy wykupuje mieszkanie komunalne z 90% upustem
2. W 2012 Nawrocki podpisuje umowę przedwstępną na zakup mieszkania Pana Jerzego
3. W 2017 Nawrocki staje się",Mon May 05 10:42:04 +0000 2025,747,5378,387415
40,Jerzy,@barbaraanowacka Polska nazistka,Mon May 05 23:31:27 +0000 2025,0,0,5
41,Jaroslaw Kowalski,@HubnerrMax Karol opłaca swoje mieszkanie bo w 2017 je kupił a p Jerzy kupił je w 2011 za 10% wartości i nie mógł przez 5 lat sprzedać. Zabawny jesteś,Mon May 05 23:09:59 +0000 2025,0,0,1
42,Tomasz Janusz,"‼️ @PNisztor i @OlechowskiJarek brutalnie o @lis_tomasz: ""Mieliśmy się nie śmiać z chorych, ale źle mówić to można"", ""Karol Nawrocki powinien mu zrobić sądowną jesień średniowiecza"" https://t.co/YwJNIB5yuu",Mon May 05 22:31:48 +0000 2025,5,25,20839
43,Kasia #Nawrocki2025,"Zakłamana Dzido coś ci sie narracja sypie,Pan adwokat mieszkał z żoną w 38m mieszkaniu,kiedy był właścicielem domu  -niedowiary?!!!! #Jprdl Pytanie gdzie znajduje się owe ,,dożywotnie,, mieszkanie ?!!!😎 https://t.co/mjNgU5JIvp",Mon May 05 22:58:17 +0000 2025,0,0,3
44,𝕸𝖔𝖗𝖌𝖊𝖓𝖘𝖙𝖊𝖗𝖓,"Panem J. od 2007 r. zajmuje się Miejski Ośrodek Pomocy Rodzinie. Od 2018 r. otrzymywał usługi opiekuńcze. Od kwietnia, a nie jak twierdzi Nawrocki od grudnia 2024 roku pan Jerzy przebywa na koszt mieszkańców Gdańska w tamtejszym DPS-ie. Klasyczna metoda na słupa. https://t.co/wuIQA08ePC",Mon May 05 12:25:18 +0000 2025,11,508,6771
