No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
128,Agata,"🔥Ostro, ale merytorycznie:
❔Jakie koszty poniosła TVP w Końskich
❔Dlaczego J. Dunikowska-Paź świadczyła pracę na wydarzeniu organizowanym przez KW
❔Czy TVP wypłaciło J. D-P wynagrodzenie czy zrobił to KW R. Trzaskowskiego
❔Kiedy TVP udostępni sygnał na 3 godz. Stanowskiemu https://t.co/ip9Ico0NJd",Mon Apr 14 15:28:15 +0000 2025,2,204,6317
129,Samuel Pereira,"Trzaskowski pobił własny rekord obciachu z 2020 r. (wymiana Kidawy)

Ogłosił debatę PO. Zaprosił siebie i klakierów. Kazał ją przygotować i nielegalnie sfinansować - TVP.
W LIKWIDACJI (XD).
Resztę kandydatów wezwał na chwilę przed startem

I przegrał 😎 https://t.co/NcMMHWv2kw",Sat Apr 12 05:01:46 +0000 2025,69,3110,85859
130,Łukasz Warzecha,"Zapraszam na wideoblog express, poświęcony w całości analizie wczorajszej farsy z dwoma debatami w Końskich. Omawiam aspekt prawny sprawy, wskazuję, co chciał osiągnąć Trzaskowski i dlaczego mu się nie udało, oraz podsumowuję poszczególnych debatujących. Link w kolejnym wpisie. https://t.co/B7gNnicIdE",Sat Apr 12 13:58:02 +0000 2025,25,275,72150
131,Konfederacja,".@krzysztofbosak: Sprawę debaty w TVP trzeba wyjaśnić. Albo złamał prawo sztab Rafał Trzaskowski, nie oznaczając swojego materiału wyborczego logiem komitetu, albo prawo złamała TVP, nielegalnie finansując kampanię Rafał Trzaskowski, a jego komitet przyjmując usługę, za którą nie https://t.co/CUQupPchr1",Mon Apr 14 08:42:39 +0000 2025,62,1624,32106
132,Wolność__Słowa,"Robi się coraz ciekawiej. Debatę w Końskich sfinansował sztab R. Trzaskowskiego

To teraz nasuwa się oczywiste pytanie:

Na ile TVP wyceniło 3-godzinną imprezę w czasie najwyższej oglądalności? Czy doszło tu do działania na szkodę telewizji publicznej? https://t.co/S9s2pZ17UO",Tue Apr 15 11:56:42 +0000 2025,38,2076,52805
133,Konfederacja,"Warszawscy kibice z konkretnym przekazem do tęczowego Rafała 😉 Po kompromitującym występie w debacie Trzaskowski jest teraz bardzo zdenerwowany, więc jeśli chcecie Komorowskiego 2.0 wkurzyć jeszcze bardziej to podajcie dalej! 👇

""Trzaskowski popiera aborcję, nielegalną https://t.co/qwQWC9GMBD",Sun Apr 13 20:20:28 +0000 2025,91,983,23438
134,Maciej Orlos,"Debata w Końskich zapewne nie była idealna, ale co jest idealne? Irytująca jest narracja portali i komentatorów (niezwiązanych z prawicą) krytykujących bez umiaru Trzaskowskiego i organizatorów, w tym TVP. Piszą nawet o „patodebacie”. Przygnębiające.",Sun Apr 13 10:34:00 +0000 2025,830,1149,108758
135,OficjalneZero,"Zaczęło się od żartu, a chwilę później Krzysztof Jakub Stanowski stoi pomiędzy Rafałem Trzaskowskim a Karolem Nawrockim na debacie w Końskich.

Więcej szczegółów od @K_Stanowski w najnowszym “Prezydenckim Zerze”. https://t.co/c7Cky0KXi6",Mon Apr 14 13:06:14 +0000 2025,54,1247,185651
136,Konfederacja,"Niczego lepszego już nie usłyszycie 🤡  ""Naszym priorytetem było to, aby w tej debacie wzięło udział jak najwięcej kandydatów"" XD

Patodebatę Trzaskowskiego i podejrzenie nielegalnego jej finansowania przez TVP rozliczyć powinny organy ścigania, a samego Trzaskowskiego - wyborcy https://t.co/6ug0aC6ot2",Sat Apr 12 16:23:45 +0000 2025,20,973,23686
137,Leszek Kraskowski Reporterzy Online,"- Debatę wygrał Rafał Trzaskowski - stwierdził Marek Czyż w TVP1. 
Podczas rozmowy z Marcinem Przydaczem (PiS) zachowywał się nie jak dziennikarz, a jak członek komitetu wyborczego Rafała Trzaskowskiego.
To mają być te nowe standardy publicznej telewizji? Dno, muł i wodorosty. https://t.co/S9Vmn94NyL",Tue Apr 15 18:25:24 +0000 2025,52,1151,15445
