No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
22,Jarogniewa 💔,"@lex_dominik na koniec dzisiejszego spotkania Mentzen powiedział, że Nawrocki go nie przekonał co do kawalerki, a jego wyborcy to osądzą....",Thu May 22 22:22:30 +0000 2025,0,0,20
23,AvalonMortar,"Z rozmów Mentzen-Nawrocki dowiedzieliśmy się, że @NawrockiKn:

✅Kłamie 

✅Nie ma wiedzy

✅Nie ma kompetencji

✅Kieruje zorganizowaną grupą przestępczą (IPN)

✅Uczestniczy w obstawianiu kiboli

✅Mafijne układy 

✅Podpisuje co mu się podsunie pod nos

✅Nie jest wiarygodny",Thu May 22 22:18:29 +0000 2025,0,1,32
24,revilo,"@CyprianLukasek @RadekKar Ale ziomuś, Nawrocki przegrywa PiS tonie i za 2 lata Mentzen jest liderem całej prawicy. Szkoda że Wipler i Bosak tego nie widzą i grają na siebie.",Thu May 22 22:18:28 +0000 2025,1,0,45
25,Igor Nicpoń,"Film z transmisji u prezesa @SlawomirMentzen, który gościł @NawrockiKn przebił barierę 3,2mln w 9 godzin od publikacji! 

Transmisja odbyła się również w czołowych stacjach telewizyjnych; @tvn24, @PolsatNewsPL, @tvp_info i @RepublikaTV.
#Mentzen #Nawrocki https://t.co/ZRTdnY1XsQ",Thu May 22 22:14:28 +0000 2025,0,1,89
26,Michał Pawelec,@bartlolini @Kuklik2021 @PasjonataM No i reszta to Mentzen i Braun xD czyli w UK więcej dostać może Nawrocki.,Thu May 22 22:13:27 +0000 2025,2,1,135
27,Lingardinho,"@Pan_bez_kolan @kubacienciala @K_Stanowski Właśnie to jedyny argument takich śmieci jak ty, a Nawrocki zajebal mieszkanie, kłamał o dochodach, nielegalnie się naoierdalal, sklamal odnośnie pożyczki dla pana Jerzego, pierdoli, że wszystko podpisze i wszystko zrobi byle by mentzen go poparł, a Ty widzisz tylko, rafau zuy",Thu May 22 22:13:02 +0000 2025,1,2,47
28,Marek Nocuń,"@KONFEDERACJA_ @SlawomirMentzen Cieszcie się chwilą....Nawrocki z PISem skutecznie wytnie Konfederacje ze sceny politycznej prawicy. Czy Mentzen już zapomniał o krytyce Nawrockiego przed I turą? Albo jak czesto bywali w TV za rządów PIS. Historia lubi się powtarzać, niestety!",Thu May 22 22:10:36 +0000 2025,0,2,47
29,Michal Biek,"@CzarnekP Ale fajnie! Kolaborant Bosak pochwalił...,a jego kumpel Mentzen wykazał, że Nawrocki to kiep we wielu sprawach albo kombinator i jest nieprzekonywujący!",Thu May 22 22:10:24 +0000 2025,0,0,2
30,Witold Wilczyński,"@EwaZajaczkowska @SlawomirMentzen Uważam, że gdyby Nawrocki już jako prezydent miał któryś z tych ośmiu punktów pominąć w swojej polityce, to dobrze, że Mentzen je wszystkie zebrał i doprowadził do podpisania",Thu May 22 22:06:13 +0000 2025,1,2,113
31,Marek Kazana,"@katarzyna_ts @krzysztofbosak @OficjalnyJK @KONFEDERACJA_ @Suwerenna_POL Proszę popatrzeć Kaczyńskiemu w PESEL i nie przeceniać chodzącego trupa. Mentzen z Bosakiem dobiją dziadka, a Nawrocki zdradzi. Tak się robi politykę.",Thu May 22 22:05:27 +0000 2025,0,0,42
