No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
22,NerKhar,"Ludzie tak gadają o tym piwie Mentzena z Trzaskowskim a nie ogarniają że z Nawrockim też by pewnie poszedł, lecz jak na początku filmu Mentzena z Nawrockim możemy usłyszeć, Nawrocki miał napięty grafik i miał tylko 1.30h. #Mentzen #Trzaskowski #Nawrocki #PiS #PO",Mon May 26 01:59:49 +0000 2025,0,0,9
23,KSIĄŻĘ PÓŁKRWI,"❗Rafał Trzaskowski nie podpisał ""deklaracji toruńskiej"" Sławomira Mentzena. 

Trzaskowski zgadza się z Mentzenem w 4 punktach z 8.

Mentzen: podpisze mi Pan te 4 punkty?
Trzaskowski: nie.
Mentzen: dlaczego?
Trzaskowski: bo nie jestem Karolem Nawrockim. https://t.co/aCxqRcdydC",Sat May 24 17:53:12 +0000 2025,58,13862,477267
24,Alicja Cichoń 🇵🇱🇪🇺,"Nawrocki w ciemno podpisał Mentzenowi wszystko, co mu podsunięto. 

.@trzaskowski_ na prośbę Mentzena podpisał mu swoją książkę. 

#Trzaskowski2025 https://t.co/8t14U6OSsr",Sat May 24 19:01:59 +0000 2025,16,799,20904
25,🌐 ᴛʜᴇᴘᴏʟᴀɴᴅɴᴇᴡs 🌐,"Sławomir Mentzen: „Z Nawrockim też bym poszedł na piwo, ale nie zaprosił. Nie rozumiem o co niektórym chodzi. Nie należę do mafii, nie należę do sekty. Idę prosto. Nie dam się zapisać do żadnego z waszych obozów. A politycy powinni umieć normalnie ze sobą rozmawiać” https://t.co/ONI6JD4N44",Sat May 24 21:03:27 +0000 2025,190,6794,447107
26,SFAŁSZOWANE WYBORY‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,Czy piwo wygra wybory? Trzaskowski i Mentzen w jednym pubie https://t.co/3VAC9vGzLr,Sun May 25 14:26:03 +0000 2025,0,0,8
27,Beniamin Kołodziej,"Symbole. To one wygrywają wybory. Dziwne gesty Nawrockiego podczas debaty. Mentzen podający dłoń Nawrockiemu siedząc i przybierając postawę stojąca w tej samej sytuacji z Trzaskowskim. Potem piwo. Symbole obecnie są silniejsze od słów. 
#mentzen #Nawrocki #Trzaskowski https://t.co/zWVuGlVcUv",Mon May 26 16:20:59 +0000 2025,2,0,35
28,WolnośćTV,"‼️KAROL NAWROCKI PODPISAŁ DEKLARACJĘ MENTZENA‼️

@SlawomirMentzen @KONFEDERACJA_ @NawrockiKn https://t.co/14ioOZLfKd",Thu May 22 12:02:14 +0000 2025,82,1249,71996
29,Gerard Bukowski 🇳🇿 🇵🇱,Miał rację Mentzen ten Nawrocki nigdy nie powinien być prezydentem. https://t.co/C1wtb1NSHz,Mon May 26 15:35:27 +0000 2025,0,0,6
30,Stefan Niesiołowski,"Bardzo dobra rzeczowa merytoryczna rozmowa Trzaskowskiego z Mentzenem. Język, analiza polityczna, argumenty różnice programowe formułowane w rozumny sposób. Na tle Mentzena Nawrocki to cwaniak, kumpel kiboli, żuli z gdańskiego półświatka, nieuk i prostak. I do tego te prochy.",Sat May 24 19:42:04 +0000 2025,91,1555,15547
31,#Nawrocki2025,"🇵🇱 Karol Nawrocki tuż po audycji u Sławomira Mentzena podpisał deklarację programową. Dziękujemy za merytoryczną rozmowę. Wspólnie zbudujmy silną, bogatą i suwerenną Polskę! #Nawrocki2025 

Fot. @SlawomirMentzen https://t.co/5PpqA55voA",Thu May 22 13:10:15 +0000 2025,600,3259,120097
32,Miśka,"@jakubiak_marek @NawrockiKn Pan i Panowie Nawrocki, Mentzen i Braun. Całą Prawica razem. Musicie, nie dajmy się podzielić.",Mon May 26 18:35:13 +0000 2025,2,43,1862
33,kindzior 💪🇵🇱,Sondaże POPiSu mówią o samo : Jeśli się nic nie wydarzy nowym Prezydentem Polski będzie K. Nawrocki! Czyli Mentzen nic ci ne da ważenie w dupe z piwem diabłowi globalistów Trzaskowi 🤣🤣🤣🤣🤣🤣🤣alw JAJCZETA 🤣🤣🤣https://t.co/TsbEKVLmCe,Sun May 25 18:15:19 +0000 2025,0,1,28
34,Eryk Kawecki ✌🇵🇱🇺🇦🇪🇺🏳️‍🌈,"@ZandbergRAZEM Zabrakło jeszcze jednego, krótkiego zdania, na które zdobył się nawet Mentzen: ""Karol Nawrocki to ostatnia osoba, jaka powinna zostać Prezydentem RP"". Napisz to Adrian i damy Ci spokój, no weź. Przecież to prawda i nic na tym nie stracisz.",Mon May 26 15:43:09 +0000 2025,5,153,8549
35,Mateusz 𝘔𝘢𝘵𝘦𝘰 Rędzioch 🇵🇱 🇪🇺 ❤️ 🇺🇦,"#czytałem: https://t.co/muD52a0UUt Porażka opakowana w sukces. Trzaskowski, Nawrocki, Braun, Zandberg i Mentzen po I turze, kto wygrał?",Mon May 26 21:07:15 +0000 2025,0,0,40
36,generalthecoke,"@Jasieq @PiotrWiel @SlawomirMentzen My chcemy przegrać? A ty kurwa kto, unijczyk? Tu mogą tylko przegrać Polacy, nie Nawrocki, nie Mentzen tylko Polacy‼️",Mon May 26 10:24:56 +0000 2025,2,28,250
37,Jan co pyta o mieszkania,"""NIE DLA PODATKU KATASTRALNEGO"" - twarda deklaracja @NawrockiKn w rozmowie z @SlawomirMentzen. 

Były jakieś próby bajdurzenia, że to życie z wielu mieszkań to nie w porządku, czy jest jakaś granica (10 czy 15te mieszkanie 🤡), Lex Kropiwnicki, mieszkanie to nie standardowy towar https://t.co/yvG07cbpbM",Thu May 22 11:37:11 +0000 2025,27,240,19974
38,Sławomir Mentzen,"Z Nawrockim też bym poszedł na piwo, ale nie zaprosił.

Nie rozumiem o co niektórym chodzi. Nie należę do mafii, nie należę do sekty. Idę prosto.

Nie dam się zapisać do żadnego z waszych obozów.

A politycy powinni umieć normalnie ze sobą rozmawiać.",Sat May 24 20:40:40 +0000 2025,15792,48364,3417783
39,Tropimy_Patoli 💯🇵🇱🇺🇦🇪🇺🇺🇸,"Polacy się nie nabiorą 💪. PIS leży i kwiczy, stąd to wycie i patrzenie przez palce. Kłamca, oszust, kibol, sutener, słup i jeszcze ćpun. #Mentzen #NigdyNawrocki #KarolAlfons #Nawrocki2025 #Nawrocki #NawrockiPrezydent2025 #KobietyNaWybory #KoniecPIS #MENTZEN2025 #ByleNieNawrocki https://t.co/v6lokAAlmL",Mon May 26 21:18:29 +0000 2025,0,1,34
40,Sławomir Mentzen,Bardzo dziękuję @NawrockiKn za rozmowę oraz podpisanie deklaracji! https://t.co/qc93qnY2bm,Thu May 22 12:44:54 +0000 2025,1283,26890,931665
41,Koroluk,"Mentzen: Pan walczył w ustawce kibicowskiej 70 na 70, ludzie mi mówili, mamy wspólnych znajomych. Imponuje mi to.

Nawrocki: W różnych modułach sportowych, szlachetnych walk występowałem, nie zawsze wychodziłem z nich zwycięsko.",Thu May 22 12:29:05 +0000 2025,229,7581,591883
42,𝕐rizona 𝕏🪩 🏳️‍🌈🇺🇳🍦🥥🌴 🫀🥟💙💛,"Nawrocki zgadza się na wszystko co powie Mentzen

kto jest temu winny (między innymi): 
PO, Soros i Krypol https://t.co/cQCnhRSv7H",Thu May 22 13:13:14 +0000 2025,12,475,17171
43,Goniec.pl,"‼️ Mentzen mocno zgrillował Nawrockiego: „Muszę przyznać, że jest pan niesamowity, bo pan się wycofał po 2 minutach z deklaracji, którą pan przed chwilą złożył” https://t.co/Se7YhU4Dim",Thu May 22 11:44:42 +0000 2025,105,2517,151946
